date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:45:12	839052/839052	---M--	200	added ('OK')	image/jpeg	etag:%225658787f-ccd8c%22	http://tavern-html.axiomthemes.com/images/Depositphotos_50474927_original.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_50474927_original.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:21	47128/47128	---M--	200	added ('OK')	image/jpeg	etag:%22565878be-b818%22	http://tavern-html.axiomthemes.com/images/home-2-contacts-img.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/home-2-contacts-img.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:24	29678/29678	---M-Z	200	added ('OK')	application/javascript	etag:W/%2256587948-73ee%22	http://tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/js/lightbox.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/js/lightbox.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:30	98624/98624	---M-Z	200	added ('OK')	application/javascript	etag:W/%2256587948-18140%22	http://tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/js/jquery.themepunch.tools.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/js/jquery.themepunch.tools.min.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:35	121569/121569	---M-Z	200	added ('OK')	application/javascript	etag:W/%2256587948-1dae1%22	http://tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/js/jquery.themepunch.essential.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/essential-grid/public/assets/js/jquery.themepunch.essential.min.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:36	4033/4033	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878d5-fc1%22	http://tavern-html.axiomthemes.com/js/custom/_form_contact.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/custom/_form_contact.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:38	3997/3997	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878d9-f9d%22	http://tavern-html.axiomthemes.com/js/vendor/core.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/core.min.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:39	6908/6908	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878da-1afc%22	http://tavern-html.axiomthemes.com/js/vendor/widget.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/widget.min.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:40	12110/12110	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878d7-2f4e%22	http://tavern-html.axiomthemes.com/js/vendor/tabs.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/tabs.min.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:42	13432/13432	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878d9-3478%22	http://tavern-html.axiomthemes.com/js/vendor/effect.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/effect.min.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:43	515/515	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878da-203%22	http://tavern-html.axiomthemes.com/js/vendor/effect-fade.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/effect-fade.min.js	(from http://tavern-html.axiomthemes.com/index2.html)
09:45:43	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.bf.delayed	(from http://tavern-html.axiomthemes.com/index2.html)
09:46:16	196447/196447	---M--	200	added ('OK')	image/jpeg	etag:%2256587880-2ff5f%22	http://tavern-html.axiomthemes.com/images/home-3-slide1.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/home-3-slide1.jpg	(from http://tavern-html.axiomthemes.com/index3.html)
09:46:41	152312/152312	---M--	200	added ('OK')	image/jpeg	etag:%2256587886-252f8%22	http://tavern-html.axiomthemes.com/images/home-3-slide4.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/home-3-slide4.jpg	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:06	144197/144197	---M--	200	added ('OK')	image/jpeg	etag:%22565878b5-23345%22	http://tavern-html.axiomthemes.com/images/home-3-slide3.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/home-3-slide3.jpg	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:10	1594588/1594588	---M--	200	added ('OK')	image/jpeg	etag:%22565878c5-1854dc%22	http://tavern-html.axiomthemes.com/images/Depositphotos_22848496_original.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_22848496_original.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:47:22	95615/95615	---M--	200	added ('OK')	image/jpeg	etag:%2256587893-1757f%22	http://tavern-html.axiomthemes.com/images/home-3-slide2.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/home-3-slide2.jpg	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:26	17397/17397	---M--	200	added ('OK')	image/jpeg	etag:%225658788f-43f5%22	http://tavern-html.axiomthemes.com/images/Depositphotos_57986203_original-260x140.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_57986203_original-260x140.jpg	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:30	117919/117919	---M--	200	added ('OK')	image/png	etag:%22565878bc-1cc9f%22	http://tavern-html.axiomthemes.com/images/home-3-slider-text-bg.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/home-3-slider-text-bg.png	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:30	16263/16263	---M--	200	added ('OK')	image/jpeg	etag:%2256587873-3f87%22	http://tavern-html.axiomthemes.com/images/Depositphotos_18772761_original-260x140.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_18772761_original-260x140.jpg	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:33	14703/14703	---M--	200	added ('OK')	image/jpeg	etag:%22565878bb-396f%22	http://tavern-html.axiomthemes.com/images/Depositphotos_5022744_original-260x140.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_5022744_original-260x140.jpg	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:33	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.c9.delayed	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:34	14736/14736	---M--	200	added ('OK')	image/jpeg	etag:%22565878ba-3990%22	http://tavern-html.axiomthemes.com/images/Depositphotos_41735639_original-260x140.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_41735639_original-260x140.jpg	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:35	35624/35624	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878d9-8b28%22	http://tavern-html.axiomthemes.com/js/vendor/isotope.pkgd.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/isotope.pkgd.min.js	(from http://tavern-html.axiomthemes.com/index3.html)
09:47:35	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.cc.delayed	(from http://tavern-html.axiomthemes.com/our-brewery.html)
09:47:36	16314/16314	---M-Z	200	added ('OK')	text/css	etag:W/%22565878ee-3fba%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/datepicker.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/datepicker.css	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:38	34055/34055	---M-Z	200	added ('OK')	text/css	etag:W/%22565878ef-8507%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/tribe-events-full.min.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/tribe-events-full.min.css	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:39	8145/8145	---M-Z	200	added ('OK')	text/css	etag:W/%22565878ee-1fd1%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/tribe-events-theme.min.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/tribe-events-theme.min.css	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:41	8217/8217	---M-Z	200	added ('OK')	text/css	etag:W/%22565878ee-2019%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/tribe-events-full-mobile.min.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/tribe-events-full-mobile.min.css	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:42	3348/3348	---M-Z	200	added ('OK')	text/css	etag:W/%22565878ee-d14%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/tribe-events-theme-mobile.min.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/tribe-events-theme-mobile.min.css	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:43	4750/4750	---M--	200	added ('OK')	image/gif	etag:%225658790f-128e%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/images/tribe-loading.gif	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/css/images/tribe-loading.gif	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:45	1004522/1004522	---M--	200	added ('OK')	image/jpeg	etag:%2256587892-f53ea%22	http://tavern-html.axiomthemes.com/images/Depositphotos_41735639_original.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_41735639_original.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:47:45	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.d4.delayed	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:46	2161/2161	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878f1-871%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/js/jquery.placeholder.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/js/jquery.placeholder.min.js	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:48	24559/24559	---M--	200	added ('OK')	image/jpeg	etag:%22565878a6-5fef%22	http://tavern-html.axiomthemes.com/images/Depositphotos_5022728_original-300x200.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_5022728_original-300x200.jpg	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:48	46395/46395	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878f1-b53b%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/js/bootstrap-datepicker.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/js/bootstrap-datepicker.js	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:49	1145981/1145981	---M--	200	added ('OK')	image/jpeg	etag:%22565878b1-117c7d%22	http://tavern-html.axiomthemes.com/images/Depositphotos_4248292_original.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_4248292_original.jpg	(from http://tavern-html.axiomthemes.com/index2.html)
09:47:49	13319/13319	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878f0-3407%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/js/tribe-events.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/js/tribe-events.min.js	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:49	5524/5524	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878f0-1594%22	http://tavern-html.axiomthemes.com/js/vendor/the-events-calendar/js/tribe-events-bar.min.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/the-events-calendar/js/tribe-events-bar.min.js	(from http://tavern-html.axiomthemes.com/events-list.html)
09:47:50	124328/124328	---M--	200	added ('OK')	image/jpeg	etag:%22565878be-1e5a8%22	http://tavern-html.axiomthemes.com/images/beers.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/beers.jpg	(from http://tavern-html.axiomthemes.com/our-brewery.html)
09:47:51	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.da.delayed	(from http://tavern-html.axiomthemes.com/events-single.html)
09:47:54	11977/11977	---M--	200	added ('OK')	image/png	etag:%2256587879-2ec9%22	http://tavern-html.axiomthemes.com/images/table-1-2-hover-158x284.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-1-2-hover-158x284.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:47:56	32823/32823	---M--	200	added ('OK')	image/png	etag:%2256587872-8037%22	http://tavern-html.axiomthemes.com/images/table-1-2-158x284.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-1-2-158x284.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:02	32916/32916	---M--	200	added ('OK')	image/png	etag:%2256587875-8094%22	http://tavern-html.axiomthemes.com/images/table-9-2-156x284.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-9-2-156x284.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:05	12161/12161	---M--	200	added ('OK')	image/png	etag:%225658787f-2f81%22	http://tavern-html.axiomthemes.com/images/table-9-2-hover-156x284.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-9-2-hover-156x284.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:10	24598/24598	---M--	200	added ('OK')	image/png	etag:%22565878c0-6016%22	http://tavern-html.axiomthemes.com/images/table-2-1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-2-1.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:13	10269/10269	---M--	200	added ('OK')	image/png	etag:%2256587877-281d%22	http://tavern-html.axiomthemes.com/images/table-2-1-hover.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-2-1-hover.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:14	132926/132926	---M--	200	added ('OK')	image/png	etag:%2256587884-2073e%22	http://tavern-html.axiomthemes.com/images/table-bar-2-634x284.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-bar-2-634x284.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:16	134284/134284	---M--	200	added ('OK')	image/png	etag:%22565878c6-20c8c%22	http://tavern-html.axiomthemes.com/images/table-bar-2-hover-634x284.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-bar-2-hover-634x284.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:16	10052/10052	---M--	200	added ('OK')	image/png	etag:%22565878ac-2744%22	http://tavern-html.axiomthemes.com/images/table-4-1-hover.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-4-1-hover.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:17	24531/24531	---M--	200	added ('OK')	image/png	etag:%2256587887-5fd3%22	http://tavern-html.axiomthemes.com/images/table-4-1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-4-1.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:20	19198/19198	---M--	200	added ('OK')	image/png	etag:%22565878c8-4afe%22	http://tavern-html.axiomthemes.com/images/table-8-hover.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-8-hover.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:22	24213/24213	---M--	200	added ('OK')	image/png	etag:%2256587877-5e95%22	http://tavern-html.axiomthemes.com/images/table-3-1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-3-1.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:22	10069/10069	---M--	200	added ('OK')	image/png	etag:%2256587881-2755%22	http://tavern-html.axiomthemes.com/images/table-3-1-hover.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-3-1-hover.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:25	10333/10333	---M--	200	added ('OK')	image/png	etag:%225658788f-285d%22	http://tavern-html.axiomthemes.com/images/table-5-1-hover.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-5-1-hover.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:26	69436/69436	---M--	200	added ('OK')	image/png	etag:%22565878b3-10f3c%22	http://tavern-html.axiomthemes.com/images/table-8.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-8.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:26	24555/24555	---M--	200	added ('OK')	image/png	etag:%22565878ba-5feb%22	http://tavern-html.axiomthemes.com/images/table-5-1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-5-1.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:28	12582/12582	---M--	200	added ('OK')	image/png	etag:%2256587873-3126%22	http://tavern-html.axiomthemes.com/images/table-6-1-hover.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-6-1-hover.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:31	12412/12412	---M--	200	added ('OK')	image/png	etag:%22565878b7-307c%22	http://tavern-html.axiomthemes.com/images/table-7-1-hover.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-7-1-hover.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:31	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.ef.delayed	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:31	37864/37864	---M--	200	added ('OK')	image/png	etag:%225658787d-93e8%22	http://tavern-html.axiomthemes.com/images/table-6-1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-6-1.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:32	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.f1.delayed	(from http://tavern-html.axiomthemes.com/features-staff.html)
09:48:33	37836/37836	---M--	200	added ('OK')	image/png	etag:%22565878b4-93cc%22	http://tavern-html.axiomthemes.com/images/table-7-1.png	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/table-7-1.png	(from http://tavern-html.axiomthemes.com/reservation.html)
09:48:33	19719/19719	---M-Z	200	added ('OK')	text/css	etag:W/%22565878eb-4db0%22	http://tavern-html.axiomthemes.com/js/vendor/prettyphoto/css/prettyPhoto.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/prettyphoto/css/prettyPhoto.css	(from http://tavern-html.axiomthemes.com/features-staff-member-profile.html)
09:48:34	284/284	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Nov%202015%2015:32:20%20GMT	http://tavern-html.axiomthemes.com/%22https://player.vimeo.com/video/78577161?autoplay=1%22	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/_https_/player.vimeo.com/video/78577161.f45782.delayed	(from http://tavern-html.axiomthemes.com/features-staff-member-profile.html)
09:48:35	30941/30941	---M--	200	added ('OK')	image/jpeg	etag:%22565878bf-78dd%22	http://tavern-html.axiomthemes.com/images/team_3.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/team_3.jpg	(from http://tavern-html.axiomthemes.com/features-staff.html)
09:48:38	34825/34825	---M-Z	200	added ('OK')	application/javascript	etag:W/%22565878e0-8809%22	http://tavern-html.axiomthemes.com/js/vendor/prettyphoto/jquery.prettyPhoto.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/prettyphoto/jquery.prettyPhoto.js	(from http://tavern-html.axiomthemes.com/features-staff-member-profile.html)
09:48:38	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.f7.delayed	(from http://tavern-html.axiomthemes.com/features-staff-member-profile.html)
09:48:39	14933/14933	---M-Z	200	added ('OK')	text/css	etag:W/%2256587850-3a55%22	http://tavern-html.axiomthemes.com/css/woo/woocommerce-layout.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/css/woo/woocommerce-layout.css	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:48:40	5754/5754	---M-Z	200	added ('OK')	text/css	etag:W/%2256587850-167a%22	http://tavern-html.axiomthemes.com/css/woo/woocommerce-smallscreen.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/css/woo/woocommerce-smallscreen.css	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:48:42	39851/39851	---M-Z	200	added ('OK')	text/css	etag:W/%2256587851-9bab%22	http://tavern-html.axiomthemes.com/css/woo/woocommerce.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/css/woo/woocommerce.css	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:48:44	31117/31117	---M-Z	200	added ('OK')	text/css	etag:W/%2256812008-798d%22	http://tavern-html.axiomthemes.com/css/woo/woo-style.css	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/css/woo/woo-style.css	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:48:45	17531/17531	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202015%2011:54:29%20GMT	http://tavern-html.axiomthemes.com/features-beer-shop-product.html	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/features-beer-shop-product.html	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:48:48	10021/10021	---M--	200	added ('OK')	image/jpeg	etag:%2256587893-2725%22	http://tavern-html.axiomthemes.com/images/amstel-033-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/amstel-033-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:48:55	26960/26960	---M--	200	added ('OK')	image/jpeg	etag:%225658787e-6950%22	http://tavern-html.axiomthemes.com/images/amstel-6-case-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/amstel-6-case-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:48:57	146171/146171	---M--	200	added ('OK')	image/jpeg	etag:%225658789b-23afb%22	http://tavern-html.axiomthemes.com/images/team2.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/team2.jpg	(from http://tavern-html.axiomthemes.com/features-staff-member-profile.html)
09:49:00	20325/20325	---M--	200	added ('OK')	image/jpeg	etag:%22565878aa-4f65%22	http://tavern-html.axiomthemes.com/images/heineken-mini-keg-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/heineken-mini-keg-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:00	18888/18888	---M--	200	added ('OK')	image/jpeg	etag:%2256587888-49c8%22	http://tavern-html.axiomthemes.com/images/heineken-033-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/heineken-033-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:03	16511/16511	---M--	200	added ('OK')	image/jpeg	etag:%2256587887-407f%22	http://tavern-html.axiomthemes.com/images/leffe-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/leffe-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:04	19150/19150	---M--	200	added ('OK')	image/jpeg	etag:%22565878b9-4ace%22	http://tavern-html.axiomthemes.com/images/leffe-case-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/leffe-case-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:08	21753/21753	---M--	200	added ('OK')	image/jpeg	etag:%22565878b0-54f9%22	http://tavern-html.axiomthemes.com/images/newcastle-keg-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/newcastle-keg-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:09	32822/32822	---M--	200	added ('OK')	image/jpeg	etag:%2256587894-8036%22	http://tavern-html.axiomthemes.com/images/new-castle-6-case-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/new-castle-6-case-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:11	8557/8557	---M--	200	added ('OK')	image/jpeg	etag:%22565878a8-216d%22	http://tavern-html.axiomthemes.com/images/heineken-033-180x180.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/heineken-033-180x180.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:11	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.107.delayed	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:12	20278/20278	---M--	200	added ('OK')	image/jpeg	etag:%2256587875-4f36%22	http://tavern-html.axiomthemes.com/images/new-castle-033-300x300.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/new-castle-033-300x300.jpg	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:12	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.109.delayed	(from http://tavern-html.axiomthemes.com/features-beer-shop.html)
09:49:12	0/-1	---M--	302	error ('')			http://tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.js	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/js/vendor/swiper/idangerous.swiper.scrollbar-2.4.10a.delayed	(from http://tavern-html.axiomthemes.com/features-404.html)
09:49:16	18374/18374	---M--	200	added ('OK')	image/jpeg	etag:%22565878c1-47c6%22	http://tavern-html.axiomthemes.com/images/Depositphotos_5022744_original-280x158.jpg	/home/acensjr/websites/ok/tavern-html.axiomthemes.com/images/Depositphotos_5022744_original-280x158.jpg	(from http://tavern-html.axiomthemes.com/features-typography.html)
